step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774899465.39,257.89,-66.35,249.21,0.01,104.91,drive,0.2,1.0,0,0.5,False
1,1774899467.69,257.98,-44.7,254.08,0.61,99.98,drive,0.2,1.0,0,0.5,False
2,1774899470.01,258.07,16.88,257.52,1.15,86.25,drive,0.2,1.0,0,0.5,False
3,1774899472.31,257.4,109.72,232.84,1.63,64.77,drive,0.2,0.7,0,0.5,False
4,1774899474.73,255.01,192.05,167.78,2.12,41.14,drive,0.2,0.4,0,0.5,False
5,1774899477.05,250.51,227.33,105.24,2.65,24.84,drive,0.2,0.2,0,0.5,False
6,1774899479.15,244.4,235.46,65.5,3.19,15.55,brake,0,0,10,0.1,False
7,1774899481.27,238.92,229.92,64.96,2.01,15.78,drive,0.2,0.2,0,0.5,False
8,1774899483.36,234.32,231.69,34.98,2.57,8.59,drive,0.3,0.1,0,1.0,False
9,1774899485.39,228.31,227.76,15.81,3.38,3.97,brake,0,0,10,0.1,False
10,1774899487.81,220.49,220.15,12.2,4.48,3.17,brake,0,0,20,0.1,False
11,1774899489.94,207.67,207.49,8.58,5.49,2.37,brake,0,0,30,0.1,False
12,1774899492.28,196.3,196.06,9.64,3.63,2.81,brake,0,0,15.0,1.0,True
13,1774899494.42,189.28,189.02,9.86,1.91,2.98,drive,0.2,0.2,0,1.0,False
14,1774899496.75,184.71,184.24,-13.21,2.45,-4.1,drive,0.2,-0.2,0,1.0,False
15,1774899498.89,178.63,178.06,14.26,2.97,4.58,brake,0,0,10,0.1,False
16,1774899501.15,173.32,172.71,14.53,1.77,4.81,drive,0.2,0.2,0,1.0,False
17,1774899503.17,168.89,168.81,-5.2,2.31,-1.76,drive,0.2,-0.2,0,1.0,False
18,1774899505.17,163.81,162.72,18.86,2.84,6.61,brake,0,0,10,0.1,False
19,1774899507.29,159.14,157.99,19.14,1.66,6.91,drive,0.2,0.2,0,1.0,False
20,1774899509.89,155.22,155.2,1.91,2.22,0.71,drive,0.3,0.0,0,1.0,False
21,1774899512.11,148.85,148.84,1.76,3.05,0.68,brake,0,0,10,0.1,False
22,1774899514.41,143.06,143.05,1.76,1.87,0.7,drive,0.3,0.0,0,1.0,False
23,1774899516.63,138.04,138.03,1.8,2.72,0.75,brake,0,0,10,0.1,False
24,1774899518.94,132.97,132.96,1.79,1.55,0.77,drive,0.3,0.0,0,1.0,False
25,1774899521.32,128.76,128.75,1.83,2.41,0.81,brake,0,0,10,0.1,False
26,1774899523.47,124.0,123.99,1.83,1.23,0.84,drive,0.3,0.0,0,1.0,False
27,1774899525.62,120.65,120.63,1.86,2.11,0.88,brake,0,0,10,0.1,False
28,1774899527.83,117.09,117.07,1.85,0.94,0.9,drive,0.3,0.0,0,1.0,False
29,1774899529.79,114.32,114.3,1.88,1.83,0.94,brake,0,0,10,0.1,False
30,1774899532.11,111.71,111.69,1.87,0.66,0.96,drive,0.3,0.0,0,1.0,False
31,1774899534.35,109.47,109.45,1.91,1.56,1.0,brake,0,0,10,0.1,False
