step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774896103.19,281.7,-110.93,-258.94,0.02,-113.19,drive,0.2,-1.0,0,0.5,False
1,1774896105.37,281.87,-87.6,-267.91,0.61,-108.11,drive,0.2,-1.0,0,0.5,False
2,1774896107.69,282.2,-21.46,-281.38,1.14,-94.36,drive,0.2,-1.0,0,0.5,False
3,1774896109.79,281.96,81.01,-270.07,1.61,-73.3,drive,0.2,-0.8,0,0.5,False
4,1774896111.94,280.22,190.25,-205.73,2.04,-47.24,drive,0.3,-0.5,0,1.0,False
5,1774896114.13,276.36,248.39,-121.15,2.79,-26.0,drive,0.4,-0.3,0,1.0,False
6,1774896116.25,269.91,265.66,-47.69,3.8,-10.18,brake,0,0,10,0.1,False
7,1774896119.1,263.05,259.0,-46.03,2.58,-10.08,drive,0.2,-0.2,0,1.0,False
8,1774896121.27,255.32,255.28,-4.93,3.07,-1.11,brake,0,0,10,0.1,False
9,1774896123.44,249.76,249.72,-4.23,1.91,-0.97,drive,0.3,-0.1,0,1.0,False
10,1774896125.59,242.96,241.93,22.37,4.86,5.28,brake,0,0,10,0.1,False
11,1774896128.02,230.93,229.36,26.85,6.14,6.68,brake,0,0,20,0.1,False
12,1774896130.29,214.62,212.43,30.6,5.93,8.2,brake,0,0,30,0.1,False
13,1774896135.03,203.87,201.63,30.14,2.76,8.5,drive,0.2,0.2,0,1.0,False
14,1774896137.48,190.48,190.45,-3.1,3.28,-0.93,brake,0,0,15.0,1.0,True
15,1774896139.77,183.87,183.83,-3.56,1.55,-1.11,drive,0.2,-0.2,0,1.0,False
16,1774896141.8,179.91,179.29,14.91,2.12,4.75,drive,0.2,0.2,0,1.0,False
17,1774896143.9,175.18,174.95,-8.96,2.65,-2.93,brake,0,0,10,1.0,False
18,1774896146.07,170.54,170.28,-9.46,1.47,-3.18,drive,0.2,-0.2,0,1.0,False
19,1774896148.39,166.97,166.82,7.12,2.04,2.44,drive,0.2,0.2,0,1.0,False
20,1774896150.54,161.84,161.22,-14.16,2.57,-5.02,brake,0,0,10,1.0,False
21,1774896152.83,157.28,156.6,-14.64,1.39,-5.34,drive,0.2,-0.2,0,1.0,False
22,1774896155.33,153.63,153.63,0.01,1.96,0.0,brake,0,0,30,1.0,False
23,1774896157.47,150.79,150.79,0.58,0.26,0.22,brake,0,0,80,0.5,False
