step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774897067.53,279.88,68.61,-271.34,0.01,-75.81,drive,0.1,-1.0,0,0.5,False
1,1774897069.49,279.81,77.13,-268.97,0.32,-74.0,drive,0.15,-1.0,0,0.5,False
2,1774897071.55,279.48,109.81,-257.01,0.72,-66.87,drive,0.2,-0.8,0,0.5,False
3,1774897073.97,278.54,164.97,-224.43,1.24,-53.68,drive,0.3,-0.6,0,0.5,False
4,1774897076.49,276.08,221.58,-164.69,2.02,-36.62,drive,0.4,-0.4,0,0.5,False
5,1774897078.68,271.06,256.0,-89.09,3.05,-19.19,brake,0,0,10,0.1,False
6,1774897080.83,265.06,255.83,-69.3,2.0,-15.16,drive,0.3,-0.3,0,0.5,False
7,1774897082.7,260.54,258.96,-28.71,2.73,-6.33,brake,0,0,10,0.1,False
8,1774897084.5,256.01,255.45,-17.04,1.63,-3.82,drive,0.4,-0.2,0,1.0,False
9,1774897086.73,252.64,252.56,6.22,2.62,1.41,drive,0.4,0.1,0,1.0,False
10,1774897088.83,246.11,246.06,-5.13,3.68,-1.19,brake,0,0,10,0.1,False
11,1774897090.79,238.6,238.37,-10.53,3.37,-2.53,brake,0,0,10,0.1,False
12,1774897092.95,230.09,229.7,-13.35,4.84,-3.33,brake,0,0,20,0.1,False
13,1774897094.64,217.72,217.16,-15.67,5.51,-4.13,brake,0,0,30,0.1,False
14,1774897096.57,208.99,208.56,-13.4,3.2,-3.68,brake,0,0,15.0,1.0,True
15,1774897098.71,203.83,203.41,-13.17,1.45,-3.7,drive,0.2,-0.2,0,1.0,False
16,1774897100.83,200.54,200.52,2.65,1.95,0.76,drive,0.3,0.1,0,1.0,False
17,1774897102.81,195.98,195.94,-4.01,2.75,-1.17,brake,0,0,10,0.1,False
18,1774897104.65,191.07,190.97,-6.14,1.65,-1.84,drive,0.2,-0.2,0,1.0,False
19,1774897107.0,187.82,187.51,10.69,2.15,3.26,drive,0.3,0.2,0,1.0,False
20,1774897109.42,182.37,182.26,-6.26,2.93,-1.97,brake,0,0,10,0.1,False
21,1774897111.69,175.81,175.42,-11.66,1.82,-3.8,drive,0.2,-0.2,0,1.0,False
22,1774897113.64,171.45,171.37,5.23,2.32,1.75,drive,0.3,0.1,0,1.0,False
23,1774897115.62,166.53,166.52,-1.39,3.11,-0.48,brake,0,0,10,0.1,False
24,1774897117.82,160.85,160.8,-3.71,2.0,-1.32,drive,0.2,-0.2,0,1.0,False
25,1774897119.98,156.25,155.7,13.04,2.49,4.79,drive,0.3,0.2,0,1.0,False
26,1774897121.81,150.52,150.5,-2.56,3.26,-0.97,brake,0,0,10,0.1,False
27,1774897123.76,145.07,144.88,-7.54,2.15,-2.98,drive,0.2,-0.2,0,1.0,False
28,1774897125.91,140.65,140.4,8.33,2.64,3.4,drive,0.3,0.2,0,1.0,False
29,1774897127.88,134.61,134.46,-6.29,3.4,-2.68,brake,0,0,10,0.1,False
30,1774897130.12,128.44,127.98,-10.87,2.29,-4.85,drive,0.2,-0.2,0,1.0,False
31,1774897132.2,123.18,123.11,3.85,2.77,1.79,drive,0.3,0.1,0,1.0,False
32,1774897134.4,116.95,116.95,-1.29,3.54,-0.63,brake,0,0,10,0.1,False
33,1774897136.16,109.71,109.67,-3.16,2.42,-1.65,drive,0.2,-0.2,0,1.0,False
34,1774897138.06,105.3,104.81,10.15,2.9,5.53,drive,0.3,0.2,0,1.0,False
35,1774897139.67,99.42,99.41,-1.57,3.65,-0.9,brake,0,0,10,0.1,False
36,1774897141.44,94.02,93.87,-5.27,2.53,-3.21,drive,0.2,-0.2,0,1.0,False
37,1774897143.51,89.35,89.1,6.71,3.02,4.31,brake,0,0,10,0.1,False
38,1774897145.45,83.76,83.21,9.58,1.88,6.56,drive,0.3,0.3,0,1.0,False
39,1774897147.45,79.79,79.76,-2.25,2.62,-1.61,drive,0.2,-0.2,0,1.0,False
40,1774897149.32,74.21,74.05,4.83,3.17,3.73,brake,0,0,10,0.1,False
41,1774897151.18,68.93,68.55,7.17,2.04,5.97,drive,0.3,0.3,0,1.0,False
42,1774897153.1,64.78,64.7,-3.23,2.77,-2.86,drive,0.2,-0.2,0,1.0,False
43,1774897154.99,59.13,59.08,2.39,3.31,2.31,brake,0,0,10,0.1,False
44,1774897156.86,53.51,53.32,4.46,2.18,4.78,drive,0.3,0.3,0,1.0,False
45,1774897159.17,49.13,48.98,-3.83,2.9,-4.47,brake,0,0,10,0.1,False
46,1774897160.98,42.97,42.51,-6.26,1.8,-8.38,drive,0.4,-0.4,0,1.0,False
47,1774897162.69,39.32,39.29,1.54,2.76,2.25,drive,0.4,0.2,0,1.0,False
48,1774897164.41,33.98,33.96,-0.88,3.81,-1.48,brake,0,0,10,0.1,False
49,1774897166.11,27.92,27.83,-2.19,2.74,-4.49,drive,0.3,-0.3,0,1.0,False
50,1774897168.41,22.97,22.78,2.93,3.44,7.33,brake,0,0,10,0.1,False
51,1774897170.43,15.77,15.18,4.26,2.33,15.67,drive,0.4,0.3,0,1.0,False
52,1774897172.13,10.85,10.63,2.14,3.27,11.37,brake,0,0,10,0.1,False
53,1774897174.14,5.86,5.65,1.55,2.21,15.37,brake,0,0,20,0.2,False
