step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774898549.58,116.36,17.68,-115.01,0.01,-81.26,drive,0.1,-1.0,0,0.5,False
1,1774898551.43,116.31,21.46,-114.31,0.32,-79.37,drive,0.1,-1.0,0,0.5,False
2,1774898555.76,116.09,33.7,-111.09,0.59,-73.13,drive,0.2,-0.8,0,0.5,False
3,1774898557.76,114.97,52.68,-102.2,1.16,-62.73,drive,0.3,-0.6,0,0.5,False
4,1774898559.56,113.36,76.43,-83.72,1.95,-47.6,drive,0.4,-0.4,0,0.5,False
5,1774898561.48,110.16,93.85,-57.69,3.0,-31.58,brake,0,0,10,0.1,False
6,1774898564.15,105.63,92.06,-51.79,1.91,-29.36,drive,0.4,-0.3,0,0.5,False
7,1774898566.08,100.67,93.61,-37.04,2.92,-21.59,brake,0,0,10,0.1,False
8,1774898567.93,95.86,89.94,-33.17,1.82,-20.24,drive,0.4,-0.2,0,0.5,False
9,1774898569.8,92.22,89.08,-23.84,2.84,-14.98,brake,0,0,10,0.1,False
10,1774898571.72,87.56,84.92,-21.35,1.75,-14.11,drive,0.4,-0.2,0,0.5,False
11,1774898573.8,83.8,82.83,-12.7,2.77,-8.71,brake,0,0,10,0.1,False
12,1774898575.64,78.48,77.75,-10.72,2.07,-7.85,drive,0.4,-0.2,0,0.5,False
13,1774898577.62,72.09,72.01,3.44,5.44,2.73,brake,0,0,20,0.1,False
14,1774898579.49,59.81,59.41,6.94,5.97,6.66,brake,0,0,20,0.1,False
15,1774898581.43,48.23,47.8,6.42,5.05,7.66,brake,0,0,20,0.1,False
16,1774898583.34,39.83,39.32,6.4,2.8,9.24,drive,0.2,0.2,0,1.0,False
17,1774898585.06,34.29,34.27,1.21,3.28,2.02,brake,0,0,15.0,1.0,True
18,1774898587.43,29.56,29.56,0.3,1.59,0.58,drive,0.3,0.1,0,1.0,False
19,1774898589.38,25.41,25.39,-0.96,2.39,-2.17,drive,0.2,-0.2,0,1.0,False
20,1774898591.12,20.44,20.37,1.68,2.94,4.72,brake,0,0,10,0.1,False
21,1774898593.0,16.05,15.9,2.15,1.79,7.71,drive,0.2,0.2,0,1.0,False
22,1774898595.5,12.37,12.35,0.77,2.31,3.59,drive,0.2,0.2,0,1.0,False
23,1774898597.31,6.34,6.33,-0.42,2.84,-3.77,brake,0,0,20,1.0,False
