step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774899701.25,282.03,-274.3,-65.58,0.02,-166.55,drive,0.2,-1.0,0,0.5,False
1,1774899703.53,282.55,-267.53,-90.9,0.6,-161.23,drive,0.2,-1.0,0,0.5,False
2,1774899705.87,284.22,-238.29,-154.91,1.13,-146.97,drive,0.2,-1.0,0,0.5,False
3,1774899708.27,286.42,-167.22,-232.54,1.6,-125.72,drive,0.2,-1.0,0,0.5,False
4,1774899710.73,288.18,-35.42,-285.99,2.01,-97.06,drive,0.2,-1.0,0,0.5,False
5,1774899713.14,287.72,131.93,-255.69,2.35,-62.71,drive,0.2,-0.6,0,1.0,False
6,1774899715.41,284.17,229.75,-167.23,2.74,-36.05,drive,0.2,-0.4,0,1.0,False
7,1774899717.9,278.55,266.56,-80.82,3.17,-16.87,brake,0,0,15.0,1.0,True
8,1774899720.4,272.51,260.42,-80.28,1.39,-17.13,drive,0.3,-0.2,0,1.0,False
9,1774899722.85,268.47,262.91,-54.34,2.2,-11.68,drive,0.3,-0.2,0,1.0,False
10,1774899725.34,262.51,262.02,-15.94,2.96,-3.48,drive,0.4,-0.1,0,1.0,False
11,1774899727.65,254.36,254.21,8.77,3.97,1.98,brake,0,0,20,0.5,False
12,1774899730.07,247.29,247.15,8.24,1.68,1.91,drive,0.4,0.1,0,1.0,False
13,1774899732.49,242.4,242.31,-6.58,2.76,-1.56,drive,0.3,0.1,0,1.0,False
14,1774899734.74,235.0,233.36,-27.69,3.51,-6.77,brake,0,0,15,0.5,False
15,1774899737.13,228.81,227.07,-28.21,1.79,-7.08,drive,0.3,-0.2,0,1.0,False
16,1774899739.33,226.94,224.16,-35.4,0.0,-8.97,brake,0,0,20,1.0,False
17,1774899741.73,226.94,224.2,-35.18,0.0,-8.92,drive,0.2,-0.2,0,1.0,False
18,1774899743.87,226.94,224.29,-34.57,0.0,-8.76,drive,0.2,-0.2,0,1.0,False
19,1774899746.79,226.94,224.37,-34.03,0.0,-8.62,drive,0.2,-0.2,0,1.0,False
20,1774899749.07,226.94,224.48,-33.33,0.0,-8.45,drive,0.2,-0.2,0,1.0,False
21,1774899751.57,226.94,224.56,-32.75,0.0,-8.3,drive,0.2,-0.2,0,1.0,False
22,1774899753.84,226.94,224.66,-32.12,0.0,-8.14,drive,0.2,-0.2,0,1.0,False
