step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774966218.11,169.57,160.26,-55.41,0.02,-19.07,drive,0.2,-0.2,0,1.0,False
1,1774966220.14,169.07,160.61,-52.82,0.67,-18.21,drive,0.2,-0.2,0,1.0,False
2,1774966222.51,167.38,161.44,-44.18,1.29,-15.31,drive,0.2,-0.2,0,1.0,False
3,1774966224.51,164.04,161.31,-29.78,1.89,-10.46,drive,0.2,-0.2,0,1.0,False
4,1774966226.91,159.93,159.61,-10.12,2.47,-3.63,drive,0.2,-0.2,0,1.0,False
5,1774966229.23,153.65,153.01,14.06,3.03,5.25,brake,0,0,10,0.1,False
6,1774966231.5,147.36,146.43,16.56,1.89,6.45,drive,0.2,0.2,0,1.0,False
7,1774966233.64,142.77,142.77,0.71,2.46,0.28,brake,0,0,20,1.0,False
8,1774966235.62,138.81,138.8,-1.53,0.29,-0.63,brake,0,0,80,0.5,False
9,1774966238.47,138.55,138.54,-1.55,0.01,-0.64,brake,0,0,80,0.5,False
10,1774966240.64,138.54,138.53,-1.56,0.0,-0.64,drive,0.0,-0.2,0,1.0,False
11,1774966242.74,138.5,138.5,-1.38,0.03,-0.57,drive,0.0,-0.2,0,1.0,False
12,1774966244.96,138.4,138.4,-0.96,0.06,-0.4,drive,0.0,-0.2,0,1.0,False
13,1774966246.91,138.22,138.22,-0.26,0.1,-0.11,drive,0.0,-0.2,0,1.0,False
14,1774966249.08,138.01,138.01,0.65,0.12,0.27,drive,0.0,0.2,0,1.0,False
15,1774966251.13,137.71,137.71,-0.37,0.16,-0.15,drive,0.0,-0.2,0,1.0,False
16,1774966253.23,137.36,137.36,0.81,0.18,0.34,drive,0.0,0.2,0,1.0,False
17,1774966255.76,136.94,136.94,-0.58,0.21,-0.24,drive,0.0,-0.2,0,1.0,False
18,1774966258.0,136.36,136.35,1.03,0.25,0.43,drive,0.0,0.2,0,1.0,False
19,1774966260.46,135.75,135.75,-0.83,0.28,-0.35,drive,0.0,-0.2,0,1.0,False
20,1774966262.39,135.03,135.02,1.27,0.31,0.54,drive,0.0,0.2,0,1.0,False
21,1774966264.39,134.4,134.39,-0.97,0.34,-0.41,drive,0.0,-0.2,0,1.0,False
22,1774966266.46,133.69,133.68,1.38,0.37,0.59,drive,0.0,0.2,0,1.0,False
23,1774966268.52,132.89,132.88,-1.2,0.4,-0.52,drive,0.0,-0.2,0,1.0,False
24,1774966271.52,132.05,132.04,1.48,0.42,0.64,drive,0.0,0.2,0,1.0,False
25,1774966273.95,130.72,130.71,-1.46,0.46,-0.64,drive,0.0,-0.2,0,1.0,False
26,1774966276.49,129.54,129.53,1.64,0.5,0.73,drive,0.0,0.2,0,1.0,False
27,1774966278.69,128.24,128.23,-1.66,0.53,-0.74,drive,0.0,-0.2,0,1.0,False
28,1774966281.29,127.04,127.02,1.8,0.56,0.81,drive,0.0,0.2,0,1.0,False
29,1774966283.49,125.54,125.52,-1.84,0.59,-0.84,drive,0.0,-0.2,0,1.0,False
30,1774966285.41,124.2,124.18,1.89,0.62,0.87,drive,0.0,0.2,0,1.0,False
31,1774966288.01,122.98,122.96,-1.98,0.65,-0.92,drive,0.0,-0.2,0,1.0,False
32,1774966289.98,121.26,121.24,2.01,0.68,0.95,drive,0.0,0.2,0,1.0,False
33,1774966292.12,119.89,119.87,-2.17,0.7,-1.04,drive,0.0,-0.2,0,1.0,False
34,1774966294.25,118.37,118.35,1.99,0.73,0.96,drive,0.0,0.2,0,1.0,False
35,1774966296.97,116.76,116.74,-2.36,0.76,-1.16,drive,0.0,-0.2,0,1.0,False
36,1774966298.96,114.67,114.66,2.12,0.79,1.06,drive,0.0,0.2,0,1.0,False
37,1774966301.09,113.07,113.05,-2.43,0.81,-1.23,drive,0.0,-0.2,0,1.0,False
38,1774966304.23,111.32,111.3,2.16,0.84,1.11,drive,0.0,0.2,0,1.0,False
39,1774966307.16,108.63,108.6,-2.52,0.88,-1.33,drive,0.0,-0.2,0,1.0,False
40,1774966309.51,106.0,105.97,2.28,0.91,1.23,drive,0.0,0.2,0,1.0,False
41,1774966312.73,103.83,103.8,-2.44,0.94,-1.35,drive,0.0,-0.2,0,1.0,False
42,1774966314.97,100.74,100.71,2.36,0.98,1.34,drive,0.0,0.2,0,1.0,False
43,1774966317.09,98.5,98.47,-2.57,1.0,-1.5,drive,0.0,-0.2,0,1.0,False
44,1774966319.17,96.37,96.35,2.35,1.03,1.4,drive,0.0,0.2,0,1.0,False
45,1774966321.37,94.22,94.19,-2.52,1.05,-1.53,drive,0.0,-0.2,0,1.0,False
46,1774966323.79,91.87,91.84,2.35,1.07,1.47,drive,0.0,0.2,0,1.0,False
47,1774966325.89,89.27,89.23,-2.52,1.1,-1.62,drive,0.0,-0.2,0,1.0,False
48,1774966328.1,86.92,86.89,2.3,1.12,1.51,drive,0.0,0.2,0,1.0,False
49,1774966330.11,84.46,84.42,-2.48,1.14,-1.69,drive,0.0,-0.2,0,1.0,False
50,1774966332.27,82.13,82.1,2.17,1.16,1.51,drive,0.0,0.2,0,1.0,False
51,1774966334.52,79.6,79.56,-2.46,1.18,-1.77,drive,0.0,-0.2,0,1.0,False
52,1774966336.64,76.9,76.87,2.16,1.2,1.61,drive,0.0,0.2,0,1.0,False
53,1774966339.02,74.35,74.32,-2.35,1.22,-1.81,drive,0.0,-0.2,0,1.0,False
54,1774966341.29,71.39,71.36,2.09,1.25,1.68,drive,0.0,0.2,0,1.0,False
55,1774966343.91,68.54,68.51,-2.17,1.27,-1.82,drive,0.0,-0.2,0,1.0,False
56,1774966345.91,65.18,65.15,2.0,1.3,1.76,drive,0.0,0.2,0,1.0,False
57,1774966348.35,62.57,62.54,-2.07,1.31,-1.9,drive,0.0,-0.2,0,1.0,False
58,1774966350.46,59.19,59.16,1.59,1.59,1.54,drive,0.0,0.2,0,1.0,False
59,1774966352.57,55.18,54.72,-7.11,2.12,-7.41,drive,0.2,-0.2,0,1.0,False
